,0
0,0.15033086
1,0.17016882
2,0.177398
3,0.16690789
4,0.17901288
5,0.1859872
6,0.18976215
7,0.18568885
8,0.17297849
9,0.16615367
10,0.1572803
11,0.17293899
12,0.17976753
13,0.19363712
14,0.22662318
15,0.27206877
16,0.316876
17,0.4385064
18,0.5916358
19,0.73178166
20,0.7821892
