,0
0,0.90276664
1,0.91668606
2,0.92067707
3,0.9373226
4,0.9406047
5,0.9482177
6,0.9594811
7,0.96173406
8,0.9595478
9,0.9608221
10,0.96191406
11,0.96796274
12,0.97258955
13,0.9756486
14,0.9834691
15,0.9827728
16,0.98953617
17,0.9919876
18,0.99475765
19,0.9949921
20,0.99589765
