,0
0,0.16235131
1,0.21341544
2,0.2593314
3,0.2770357
4,0.34525323
5,0.43101037
6,0.45255235
7,0.50174004
8,0.49877834
9,0.5307145
10,0.53778577
11,0.5860531
12,0.6167637
13,0.6425689
14,0.6931558
15,0.7596571
16,0.8091731
17,0.79036665
18,0.7526107
19,0.758737
20,0.7433566
