,0
0,0.0044088108
1,0.004616098
2,0.0048534065
3,0.005876856
4,0.006577956
5,0.0077595385
6,0.008932603
7,0.011775559
8,0.014632107
9,0.018549837
10,0.021449562
11,0.05324306
12,0.15114461
13,0.34359723
14,0.6102944
15,0.83090425
16,0.93603355
17,0.9725647
18,0.9820754
19,0.9805028
20,0.9857745
