,0
0,0.004319247
1,0.0068452517
2,0.009426726
3,0.013824707
4,0.027423743
5,0.0536094
6,0.07695443
7,0.0940428
8,0.09771373
9,0.103705935
10,0.10024736
11,0.10392057
12,0.11949026
13,0.11172577
14,0.12512228
15,0.13263121
16,0.13686247
17,0.16329277
18,0.22221479
19,0.30864185
20,0.33616742
