,0
0,0.398494
1,0.41717622
2,0.37480995
3,0.3714376
4,0.36056054
5,0.32466942
6,0.3216584
7,0.2819228
8,0.2933736
9,0.2640129
10,0.26125604
11,0.27086884
12,0.3019887
13,0.31328255
14,0.338744
15,0.39136887
16,0.45678928
17,0.50746626
18,0.5120712
19,0.53986263
20,0.57784945
