,0
0,0.012092094
1,0.018985674
2,0.027134309
3,0.03269899
4,0.04557591
5,0.05680964
6,0.05898516
7,0.06019955
8,0.056231618
9,0.05825305
10,0.051620595
11,0.054255284
12,0.0639939
13,0.066394515
14,0.07829534
15,0.089274295
16,0.08979134
17,0.10417953
18,0.13330571
19,0.18174993
20,0.1995777
