0,0.390451
1,0.301116
2,0.374515
3,0.358338
4,0.372101
5,0.444126
6,0.503374
7,0.467668
8,0.657778
9,0.610543
10,0.662414
11,0.823304
12,0.81481
13,0.769141
14,0.822433
15,1
16,0.989763
17,0.943805
18,1
19,0.891149
20,0.875617
